x0,y0,x1,y1,fit1_1,fit1_2,fit1_3,fit1_4,fit1_5,fit2_1,fit2_2,fit2_3,fit2_4,fit2_5,disp1_1,disp1_2,disp1_3,disp1_4,disp1_5,disp2_1,disp2_2,disp2_3,disp2_4,disp2_5
0,4,NA,NA,0.0710221160410193,0.0369335945616014,0.058695457415632,0.0309461695800346,0.0533775441688806,0.0088211502452779,0.0769623647958484,0.0518464361346412,0.0314975447102068,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.094598605421892,0.0769623647958484,0.0417886639435303,0.0309461695800346,0.0533775441688806,0.0710221160410193,0.0369335945616014,0.0454387268189239,0.0393456077243834,0.0483957174401542,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0710221160410193,0.0511855929823124,0.058695457415632,0.0309461695800346,0.0431579667730612,0.00996460477582749,0.0769623647958484,0.0585822344065675,0.0309461695800346,0.0431579667730612,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.094598605421892,0.0769623647958484,0.0518464361346412,0.0314975447102068,0.0890966118383591,0.106607790082833,0.0369335945616014,0.0454387268189239,-0.0237484452201547,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.094598605421892,0.0511855929823124,0.0417886639435303,0.0542451014506332,0.0431579667730612,0.0088211502452779,0.0769623647958484,0.0585822344065675,0.0393456077243834,0.0890966118383591,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.00996460477582749,0.0369335945616014,0.0417886639435303,0.0309461695800346,0.0431579667730612,0.0887994540275334,0.0511855929823124,0.0331371964817186,0.0475017032644592,0.0337983101003874,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.106607790082833,0.0511855929823124,0.058695457415632,0.0309461695800346,0.0431579667730612,0.00996460477582749,0.0283191870866891,0.0454387268189239,-0.0237484452201547,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.106607790082833,0.0389772881513655,0.0518464361346412,0.0309461695800346,0.0890966118383591,0.0524243125812637,0.0369335945616014,0.058695457415632,0.0475017032644592,0.0483957174401542,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.094598605421892,0.0769623647958484,0.0331371964817186,-0.0237484452201547,0.0483957174401542,0.094598605421892,0.0369335945616014,0.0454387268189239,0.0309461695800346,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0511855929823124,0.0417886639435303,0.0309461695800346,0.0890966118383591,0.0879355389721987,0.0369335945616014,0.0518464361346412,0.0248575233678537,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0879355389721987,0.0769623647958484,0.0454387268189239,0.0248575233678537,0.0431579667730612,0.0658468248287495,0.0511855929823124,0.0585822344065675,0.0309461695800346,0.0368733197333435,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0887994540275334,0.0769623647958484,0.0585822344065675,-0.0237484452201547,0.0483957174401542,0.0879355389721987,0.0511855929823124,0.0518464361346412,0.106183218727404,0.0431579667730612,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0879355389721987,0.0511855929823124,0.0454387268189239,0.0314975447102068,0.0578227329005431,0.094598605421892,0.0369335945616014,0.058695457415632,0.0314975447102068,0.0533775441688806,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0710221160410193,0.0369335945616014,0.0454387268189239,0.0314975447102068,0.0431579667730612,0.106607790082833,0.0436572411487742,0.0745347955369644,0.0583200277339639,0.0890966118383591,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0511855929823124,0.0417886639435303,0.0583200277339639,0.0890966118383591,0.00996460477582749,0.0511855929823124,0.058695457415632,0.0475017032644592,0.0337983101003874,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0710221160410193,0.0511855929823124,0.0518464361346412,0.0314975447102068,0.0483957174401542,0.00996460477582749,0.0369335945616014,0.0454387268189239,0.0309461695800346,0.0665064874372208,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0879355389721987,0.0511855929823124,0.0518464361346412,0.0309461695800346,0.0431579667730612,0.0658468248287495,0.0436572411487742,0.0585822344065675,0.0475017032644592,0.0337983101003874,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0879355389721987,0.0511855929823124,0.0518464361346412,0.106183218727404,0.0578227329005431,0.0879355389721987,0.0511855929823124,0.0417886639435303,0.0314975447102068,0.0431579667730612,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0710221160410193,0.0769623647958484,0.0585822344065675,0.0583200277339639,0.0578227329005431,0.0658468248287495,0.0389772881513655,0.0454387268189239,0.0475017032644592,0.0665064874372208,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0088211502452779,0.0511855929823124,0.0454387268189239,0.0475017032644592,0.0533775441688806,0.0710221160410193,0.0283191870866891,0.0454387268189239,0.0393456077243834,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.106607790082833,0.0769623647958484,0.0331371964817186,0.0309461695800346,0.0578227329005431,0.0879355389721987,0.0389772881513655,0.0454387268189239,0.0542451014506332,0.0337983101003874,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0389772881513655,0.0585822344065675,0.0314975447102068,0.0578227329005431,0.094598605421892,0.0436572411487742,0.0454387268189239,0.0248575233678537,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.094598605421892,0.0369335945616014,0.0454387268189239,-0.0237484452201547,0.0483957174401542,0.0710221160410193,0.0369335945616014,0.0585822344065675,-0.0237484452201547,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.00996460477582749,0.0369335945616014,0.058695457415632,0.0309461695800346,0.0578227329005431,0.106607790082833,0.0769623647958484,0.0585822344065675,0.0475017032644592,0.0483957174401542,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0710221160410193,0.0511855929823124,0.058695457415632,0.0309461695800346,0.0398418928175883,0.0879355389721987,0.0369335945616014,0.0585822344065675,0.0309461695800346,0.0890966118383591,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.094598605421892,0.0769623647958484,0.0454387268189239,0.0248575233678537,0.0533775441688806,0.0710221160410193,0.0283191870866891,0.0454387268189239,0.0393456077243834,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.00996460477582749,0.0769623647958484,0.0417886639435303,0.0475017032644592,0.0533775441688806,0.094598605421892,0.0389772881513655,0.0817092376671258,0.0314975447102068,0.0665064874372208,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.094598605421892,0.0369335945616014,0.0454387268189239,0.0542451014506332,0.0431579667730612,0.106607790082833,0.0369335945616014,0.058695457415632,-0.0237484452201547,0.0337983101003874,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0710221160410193,0.0369335945616014,0.0454387268189239,-0.0783686821251916,0.0483957174401542,0.0879355389721987,0.0369335945616014,0.0518464361346412,0.0309461695800346,0.0337983101003874,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0887994540275334,0.0511855929823124,0.0331371964817186,-0.0237484452201547,0.0533775441688806,0.0710221160410193,0.0511855929823124,0.0454387268189239,0.0314975447102068,0.0431579667730612,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.00996460477582749,0.0769623647958484,0.0454387268189239,0.106183218727404,0.0368733197333435,0.0524243125812637,0.0369335945616014,0.0417886639435303,0.0475017032644592,0.0483957174401542,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.106607790082833,0.0369335945616014,0.0585822344065675,0.0309461695800346,0.0890966118383591,0.094598605421892,0.0436572411487742,0.058695457415632,0.0309461695800346,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.106607790082833,0.0511855929823124,0.058695457415632,0.0309461695800346,0.0431579667730612,0.0658468248287495,0.0511855929823124,0.0518464361346412,0.0309461695800346,0.0483957174401542,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0369335945616014,0.058695457415632,0.0314975447102068,0.0483957174401542,0.0658468248287495,0.0369335945616014,0.0585822344065675,0.0248575233678537,0.0483957174401542,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0511855929823124,0.0417886639435303,0.0309461695800346,0.0431579667730612,0.094598605421892,0.0511855929823124,0.0585822344065675,0.0309461695800346,0.0337983101003874,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0710221160410193,0.0369335945616014,0.0331371964817186,0.0309461695800346,0.0533775441688806,0.106607790082833,0.0511855929823124,0.0518464361346412,0.0309461695800346,0.0890966118383591,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.106607790082833,0.0769623647958484,0.0585822344065675,0.0475017032644592,0.0483957174401542,0.094598605421892,0.0511855929823124,0.0417886639435303,0.0309461695800346,0.0431579667730612,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0710221160410193,0.0511855929823124,0.0454387268189239,0.0475017032644592,0.0890966118383591,0.0658468248287495,0.0389772881513655,0.058695457415632,0.0314975447102068,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0879355389721987,0.0369335945616014,0.141965558281764,0.0314975447102068,0.0533775441688806,0.106607790082833,0.0511855929823124,0.0518464361346412,0.0309461695800346,0.0533775441688806,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0088211502452779,0.0369335945616014,0.058695457415632,0.0314975447102068,0.0431579667730612,0.106607790082833,0.02264019471,0.0454387268189239,0.0309461695800346,0.0665064874372208,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.106607790082833,0.0436572411487742,0.0745347955369644,0.0309461695800346,0.0483957174401542,0.0088211502452779,0.0238386824161296,0.0417886639435303,-0.0237484452201547,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0879355389721987,0.0369335945616014,0.0454387268189239,0.0583200277339639,0.0578227329005431,0.106607790082833,0.0389772881513655,0.0454387268189239,0.0309461695800346,0.0337983101003874,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0369335945616014,0.0585822344065675,0.0475017032644592,0.0337983101003874,0.106607790082833,0.0369335945616014,0.0585822344065675,0.0393456077243834,0.0533775441688806,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0088211502452779,0.0511855929823124,0.0454387268189239,0.0314975447102068,0.0431579667730612,0.0887994540275334,0.0769623647958484,0.0417886639435303,0.0309461695800346,0.0431579667730612,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0088211502452779,0.0436572411487742,0.058695457415632,0.0248575233678537,0.0578227329005431,0.0658468248287495,0.0511855929823124,0.0454387268189239,0.0475017032644592,0.0665064874372208,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.106607790082833,0.0511855929823124,0.0454387268189239,0.0583200277339639,0.0337983101003874,0.106607790082833,0.0436572411487742,0.0518464361346412,0.0309461695800346,0.0533775441688806,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0879355389721987,0.0389772881513655,0.0454387268189239,-0.0237484452201547,0.0337983101003874,0.0879355389721987,0.0369335945616014,0.0530999680565273,0.0314975447102068,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0769623647958484,0.0454387268189239,0.0248575233678537,0.0483957174401542,0.094598605421892,0.0436572411487742,0.0454387268189239,-0.0237484452201547,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0879355389721987,0.0369335945616014,0.0518464361346412,0.0248575233678537,0.0431579667730612,0.0887994540275334,0.0769623647958484,0.0454387268189239,0.0475017032644592,0.0431579667730612,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0879355389721987,0.0369335945616014,0.058695457415632,0.0309461695800346,0.0431579667730612,0.0879355389721987,0.0769623647958484,0.0585822344065675,0.0314975447102068,0.0890966118383591,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0088211502452779,0.0511855929823124,0.0454387268189239,0.0314975447102068,0.0431579667730612,0.0658468248287495,0.0769623647958484,0.0454387268189239,0.0583200277339639,0.0483957174401542,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.00996460477582749,0.0511855929823124,0.0454387268189239,-0.0237484452201547,0.0431579667730612,0.0710221160410193,0.0511855929823124,0.058695457415632,0.0309461695800346,0.0431579667730612,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0710221160410193,0.0369335945616014,0.0417886639435303,0.0309461695800346,0.0337983101003874,0.106607790082833,0.0769623647958484,0.0454387268189239,0.106183218727404,0.0890966118383591,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0511855929823124,0.0417886639435303,0.0309461695800346,0.0337983101003874,0.0879355389721987,0.0369335945616014,0.0585822344065675,0.0309461695800346,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0710221160410193,0.0511855929823124,0.058695457415632,0.0309461695800346,0.0533775441688806,0.00996460477582749,0.0769623647958484,0.0585822344065675,0.0248575233678537,0.0483957174401542,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.094598605421892,0.0389772881513655,0.0454387268189239,0.0309461695800346,0.0890966118383591,0.0088211502452779,0.0769623647958484,0.058695457415632,0.0309461695800346,0.0398418928175883,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0369335945616014,0.0454387268189239,-0.0237484452201547,0.0483957174401542,0.0658468248287495,0.0511855929823124,0.058695457415632,0.0309461695800346,0.0368733197333435,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0710221160410193,0.02264019471,0.0417886639435303,0.0309461695800346,0.0431579667730612,0.094598605421892,0.0369335945616014,0.0454387268189239,0.0309461695800346,0.0431579667730612,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0088211502452779,0.0511855929823124,0.058695457415632,0.0248575233678537,0.0398418928175883,0.00996460477582749,0.0369335945616014,0.058695457415632,-0.0237484452201547,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0769623647958484,0.0454387268189239,0.106183218727404,0.0368733197333435,0.00996460477582749,0.0436572411487742,0.0518464361346412,0.0314975447102068,0.0533775441688806,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.094598605421892,0.0511855929823124,0.0454387268189239,0.0542451014506332,0.0533775441688806,0.0658468248287495,0.0369335945616014,0.0518464361346412,0.0309461695800346,0.0665064874372208,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0887994540275334,0.0238386824161296,0.0454387268189239,-0.0237484452201547,0.0578227329005431,0.0879355389721987,0.0389772881513655,0.0817092376671258,0.0309461695800346,0.0337983101003874,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0511855929823124,0.0518464361346412,0.0309461695800346,0.0368733197333435,0.00996460477582749,0.0769623647958484,0.0454387268189239,0.106183218727404,0.0368733197333435,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0511855929823124,0.0518464361346412,0.0393456077243834,0.0665064874372208,0.0658468248287495,0.0511855929823124,0.0585822344065675,0.0309461695800346,0.0890966118383591,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0879355389721987,0.0511855929823124,0.0530999680565273,0.0314975447102068,0.0431579667730612,0.0088211502452779,0.0511855929823124,0.0417886639435303,0.0475017032644592,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0511855929823124,0.058695457415632,0.0475017032644592,0.0890966118383591,0.106607790082833,0.0769623647958484,0.0417886639435303,0.0314975447102068,0.0431579667730612,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.094598605421892,0.0511855929823124,0.0585822344065675,0.0248575233678537,0.0431579667730612,0.0710221160410193,0.0511855929823124,0.058695457415632,0.0309461695800346,0.0483957174401542,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0389772881513655,0.0454387268189239,0.0309461695800346,0.0337983101003874,0.0658468248287495,0.0511855929823124,0.0745347955369644,0.0309461695800346,0.0483957174401542,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0088211502452779,0.0511855929823124,0.0417886639435303,0.0309461695800346,0.0431579667730612,0.00996460477582749,0.0369335945616014,0.0585822344065675,0.0248575233678537,0.0578227329005431,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0369335945616014,0.0518464361346412,0.0393456077243834,0.0431579667730612,0.106607790082833,0.0511855929823124,0.0454387268189239,0.0309461695800346,0.0337983101003874,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.106607790082833,0.0389772881513655,0.0454387268189239,0.0309461695800346,0.0890966118383591,0.094598605421892,0.0511855929823124,0.0518464361346412,0.0309461695800346,0.0483957174401542,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0658468248287495,0.0436572411487742,0.0585822344065675,0.0309461695800346,0.0483957174401542,0.0710221160410193,0.0769623647958484,0.0530999680565273,0.0583200277339639,0.0665064874372208,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0710221160410193,0.0369335945616014,0.0585822344065675,0.0309461695800346,0.0533775441688806,0.0879355389721987,0.0369335945616014,0.0454387268189239,-0.0237484452201547,0.0431579667730612,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
0,4,NA,NA,0.0710221160410193,0.0389772881513655,0.0454387268189239,0.0583200277339639,0.0337983101003874,0.0879355389721987,0.0436572411487742,0.0817092376671258,0.0314975447102068,0.0431579667730612,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
